id,Adresse,Annee_construction,Superficie,GES,Electricite_GJ_moyenne_4_ans,Gaz_naturel_GJ_moyenne_4_ans,Mazout_GJ_moyenne_4_ans,Conso_totale_GJ,GES_m2
5,330 Rue Saint-Paul E,1847.0,16219.02,298.26300128266666,8743.8,5823.733333333334,0.0,14567.533333333333,0.018389705499016997
1163,4101 Rue Sherbrooke,2014.0,42689.04,3296.992710418667,25013.75356,64736.63333333334,0.0,89750.38689333334,0.07723276771786544
3084,4243 Rue De Charleroi,1916.0,2999.0,0.6881084373333334,2680.71488,0.0,0.0,2680.71488,0.00022944596109814383
191,5375 Av. 1Re,1965.0,3760.0,76.77190419733334,1123.1247866666663,1504.6,0.0,2627.724786666666,0.02041805962695036
276,6750 Rue Marseille,1970.0,3374.0,106.436861128,3864.3199466666665,2074.433333333333,0.0,5938.753279999999,0.031546194762299945
142,6767 Ch. Côte-Des-Neiges,1976.0,7299.01,1.17110296,4575.927,0.0,0.0,4575.927,0.00016044682224027642
2552,6960 Rue Darlington,1997.0,2100.0,82.385148512,1433.1751866666666,1613.5,0.0,3046.6751866666664,0.03923102310095238
3032,7171 Rue Bombardier,1977.0,5995.01,240.197191976,2693.921093333333,4711.8,0.0,7405.721093333334,0.04006618704155623
1867,7501 Av. Rondeau,2023.0,4200.0,0.7033333333333335,2785.1664266666667,0.0,0.0,2785.1664266666667,0.0001674603174603175
8091,8200 Av. Chénier,1968.0,3885.0,114.07333333333334,4557.919573333334,2221.1666666666665,0.0,6779.0862400000005,0.029362505362505363
3035,8750 Av. Chaumont,1976.0,5531.01,230.69000000000003,3756.17976,4519.833333333333,0.0,8276.013093333333,0.041708476390388015
1074,8931 Av. Papineau,2009.0,7999.01,68.18666666666667,2037.7056533333337,1331.2,0.0,3368.9056533333337,0.008524388226376347
44,999 Rue Louvain E,1966.0,12776.01,167.55666666666664,2294.364146666667,3284.433333333333,0.0,5578.797479999999,0.013114944858893085
3956,1248 Av. Bernard,1929.0,1792.0,0.71,3539.54304,0.0,0.0,3539.54304,0.0003962053571428571
2452,350 Pl. Royale,1992.0,7493.01,173.61,8953.19892,3380.3,0.0,12333.498920000002,0.023169594061665473
248,5035 Rue Rouen,1965.0,3847.0,300.26,1627.776,5900.8,0.0,7528.576,0.07805042890564076
3134,5955 Rue Bannantyne,1966.0,1995.0,40.46,766.8,792.9,0.0,1559.6999999999998,0.020280701754385965
3031,7650 Boul. Châteauneuf,1976.0,5844.01,130.8,5523.55236,2551.5,0.0,8075.05236,0.02238189188587973
626,7959 Av. 16E,1961.0,2590.0,191.44,945.41076,3762.6,0.0,4708.01076,0.07391505791505791
8324,10125 Rue Parthenais,1957.0,3243.0,111.64,271.49636,2194.8500000000004,0.0,2466.3463600000005,0.03442491520197348
263,1055 Rue Hibernia,1960.0,5227.01,203.885,4041.67976,3988.65,0.0,8030.3297600000005,0.03900604743438409
482,11301 Boul. Acadie,1971.0,3443.0,188.455,3329.6196600000003,3688.85,0.0,7018.469660000001,0.05473569561428987
3070,1300 Av. Dollard,1976.0,3931.0,52.86,2930.9784,1023.7,0.0,3954.6784,0.013446960061053167
763,1515 Boul. Tricentenaire,1972.0,8701.01,297.30999999999995,8005.27678,5804.15,0.0,13809.42678,0.034169596403176176
8662,2550 Rue Ontario E,1992.0,7543.01,98.825,3376.8786200000004,1925.15,0.0,5302.028620000001,0.013101533737857964
3686,2805 Boul. Thimens,1986.0,3523.0,1.1,3903.89598,0.0,0.0,3903.89598,0.00031223389156968497
3206,2901 Boul. Saint-Joseph,1862.0,1765.2,44.77,894.9920999999999,875.8,0.0,1770.7921,0.02536256514842511
481,3175 Rue Rouen,1971.0,3405.0,115.385,4017.15238,2247.5,0.0,6264.6523799999995,0.033886930983847284
260,3400 Boul. Trinitaires,1968.0,4052.0,0.435,1577.7345,0.0,0.0,1577.7345,0.00010735439289239882
2359,3535 Av. 36E,1972.0,3531.0,82.36500000000001,1676.93108,1611.0500000000002,0.0,3287.9810800000005,0.02332625318606627
